Country,lowername,City,Region,Population,Latitude,Longitude
us,gosford,Gosford,CA,,35.3111111,-119.0905556
us,goshen,Goshen,CA,,36.3511111,-119.4191667
us,gottsville,Gottsville,CA,,41.8675,-122.74
us,government camp,Government Camp,CA,,40.6916667,-122.3891667
us,governors village,Governors Village,CA,,38.6888889,-121.0802778
us,grabtown,Grabtown,CA,,37.4222222,-122.3427778
us,graeagle,Graeagle,CA,,39.7663889,-120.6175
us,graham place,Graham Place,CA,,40.4266667,-123.4069444
us,graino,Graino,CA,,39.0358333,-121.9611111
us,granada hills,Granada Hills,CA,,34.2647222,-118.5222222
us,grand island,Grand Island,CA,,39.0661111,-121.8672222
us,grand terrace,Grand Terrace,CA,12518,34.0338889,-117.3127778
us,grande mobile manor mobile home park,Grande Mobile Manor Mobile Home Park,CA,,35.1072222,-120.5891667
us,grandview,Grandview,CA,,34.89,-117.1058333
us,grangeville,Grangeville,CA,,36.3436111,-119.7077778
us,granite bay,Granite Bay,CA,,38.7633333,-121.1627778
us,granite hills,Granite Hills,CA,,32.8030556,-116.9038889
us,granite springs,Granite Springs,CA,,37.7011111,-120.2947222
us,graniteville,Graniteville,CA,,39.4408333,-120.7386111
us,grant,Grant,CA,,36.2555556,-117.9930556
us,grant grove village,Grant Grove Village,CA,,36.74,-118.9616667
us,grantville,Grantville,CA,,32.7875,-117.0963889
us,grapeland,Grapeland,CA,,34.125,-117.5616667
us,grapevine,Grapevine,CA,,34.9416667,-118.9291667
us,grapit,Grapit,CA,,39.6811111,-122.1930556
us,grass flat,Grass Flat,CA,,39.6758333,-120.9341667
us,grass lake,Grass Lake,CA,,41.635,-122.1902778
us,grass valley,Grass Valley,CA,12297,39.2191667,-121.06
us,graton,Graton,CA,,38.4363889,-122.8686111
us,gravenstein,Gravenstein,CA,,38.4047222,-122.8066667
us,gravesboro,Gravesboro,CA,,36.7730556,-119.4105556
us,grays flat,Grays Flat,CA,,40.0177778,-121.0625
us,grayson,Grayson,CA,,37.5638889,-121.1783333
us,greekstore,Greekstore,CA,,39.0769444,-120.5575
us,green,Green,CA,,38.3458333,-121.6386111
us,green acres,Green Acres,CA,,33.7380556,-117.0755556
us,green brae,Green Brae,CA,,37.9486111,-122.5236111
us,green springs ranch,Green Springs Ranch,CA,,38.7016667,-121.0336111
us,green springs valley,Green Springs Valley,CA,,38.7097222,-121.0472222
us,green valley,Green Valley,CA,,34.6216667,-118.4130556
us,green valley acres,Green Valley Acres,CA,,38.7125,-121.0708333
us,green valley lake,Green Valley Lake,CA,,34.2408333,-117.0763889
us,green valley mobile estates,Green Valley Mobile Estates,CA,,33.055,-117.2641667
us,green valley mobile home park,Green Valley Mobile Home Park,CA,,33.1827778,-117.2797222
us,greenacres,Greenacres,CA,,35.3833333,-119.1088889
us,greenbrier mobile home park,Greenbrier Mobile Home Park,CA,,32.8322222,-117.0133333
us,greendale,Greendale,CA,,38.3736111,-121.585
us,greenfield,Greenfield,CA,13117,36.3208333,-121.2427778
us,greenhorn,Greenhorn,CA,,39.9044444,-120.7497222
us,greenley oaks,Greenley Oaks,CA,,37.9852778,-120.3602778
us,greensport,Greensport,CA,,34.0675,-117.1033333
us,greenview,Greenview,CA,,41.5508333,-122.9044444
us,greenville,Greenville,CA,,40.1397222,-120.95
us,greenwater,Greenwater,CA,,36.1794444,-116.6155556
us,greenwich village,Greenwich Village,CA,,34.1813889,-118.8636111
us,greenwood,Greenwood,CA,,38.8966667,-120.9116667
us,gregg,Gregg,CA,,36.8816667,-119.9358333
us,grenada,Grenada,CA,,41.6472222,-122.5188889
us,gridley,Gridley,CA,,39.3638889,-121.6925
us,griffin place,Griffin Place,CA,,39.9694444,-122.7852778
us,grimes,Grimes,CA,,39.0744444,-121.8927778
us,griminger,Griminger,CA,,38.7197222,-120.4091667
us,grizzlie place,Grizzlie Place,CA,,41.9011111,-120.6394444
us,grizzly flat,Grizzly Flat,CA,,38.6363889,-120.5263889
us,grizzly peak,Grizzly Peak,CA,,38.6325,-120.5430556
us,grizzly ridge,Grizzly Ridge,CA,,38.2563889,-120.3377778
us,grossmont,Grossmont,CA,,32.7783333,-116.9875
us,grove,Grove,CA,,39.4369444,-123.6583333
us,groveland,Groveland,CA,,37.8383333,-120.2316667
us,grover beach,Grover Beach,CA,12974,35.1216667,-120.6202778
us,guadalcanal village,Guadalcanal Village,CA,,38.1186111,-122.2927778
us,guadalupe,Guadalupe,CA,,34.9716667,-120.5708333
us,gualala,Gualala,CA,,38.7658333,-123.5269444
us,guasti,Guasti,CA,,34.065,-117.5855556
us,guatay,Guatay,CA,,32.8488889,-116.5563889
us,guerneville,Guerneville,CA,,38.5019444,-122.995
us,guernewood,Guernewood,CA,,38.4927778,-123.0138889
us,guernewood park,Guernewood Park,CA,,38.4969444,-123.0113889
us,guernsey,Guernsey,CA,,36.2130556,-119.64
us,guernsey mill,Guernsey Mill,CA,,35.8341667,-118.6155556
us,guild,Guild,CA,,38.1452778,-121.2425
us,guinda,Guinda,CA,,38.8291667,-122.1927778
us,gulf,Gulf,CA,,35.1794444,-119.1591667
us,gum,Gum,CA,,34.92,-120.5205556
us,gustine,Gustine,CA,,37.2577778,-120.9977778
us,gypsite,Gypsite,CA,,35.3311111,-117.9302778
us,hacienda,Hacienda,CA,,38.5113889,-122.9266667
us,hacienda carmel,Hacienda Carmel,CA,,36.5372222,-121.8780556
us,hacienda heights,Hacienda Heights,CA,54289,33.9930556,-117.9677778
us,hacienda del florasol,Hacienda del Florasol,CA,,32.6172222,-116.4994444
us,hackamore,Hackamore,CA,,41.5519444,-121.1225
us,hacketsville,Hacketsville,CA,,40.4875,-124.1702778
us,hagginwood,Hagginwood,CA,,38.6275,-121.4313889
us,haight,Haight,CA,,38.0927778,-121.2419444
us,haines,Haines,CA,,34.3247222,-119.1019444
us,haiwee,Haiwee,CA,,36.1466667,-117.975
us,halcon,Halcon,CA,,33.8272222,-118.0275
us,halcyon,Halcyon,CA,,35.1033333,-120.5947222
us,hale place,Hale Place,CA,,38.5083333,-123.0355556
us,hales grove,Hales Grove,CA,,39.8177778,-123.7811111
us,half moon bay,Half Moon Bay,CA,12423,37.4636111,-122.4275
us,halfway house,Halfway House,CA,,35.5897222,-118.9594444
us,hall station,Hall Station,CA,,37.5866667,-122.0641667
us,hallelujah junction,Hallelujah Junction,CA,,39.7755556,-120.0383333
us,halloran springs,Halloran Springs,CA,,35.3725,-115.8897222
us,halls corner,Halls Corner,CA,,36.3425,-119.8055556
us,halls flat,Halls Flat,CA,,40.7561111,-121.2580556
us,halvern,Halvern,CA,,37.6252778,-122.0513889
us,hamblin,Hamblin,CA,,36.3297222,-119.6088889
us,hambone,Hambone,CA,,41.335,-121.6966667
us,hamburg,Hamburg,CA,,41.7830556,-123.0591667
us,hamburg farms,Hamburg Farms,CA,,36.8794444,-120.7627778
us,hamilton branch,Hamilton Branch,CA,,40.275,-121.0902778
us,hamilton city,Hamilton City,CA,,39.7427778,-122.0125
us,hamlet,Hamlet,CA,,38.2077778,-122.9244444
us,hammer place,Hammer Place,CA,,40.1197222,-122.7161111
us,hammil,Hammil,CA,,37.6786111,-118.4027778
us,hammond,Hammond,CA,,36.7597222,-119.7861111
us,hammonton,Hammonton,CA,,39.1930556,-121.4197222
us,hams,Hams,CA,,38.3741667,-120.4611111
us,hanford,Hanford,CA,47648,36.3275,-119.6447222
us,hanford hill,Hanford Hill,CA,,38.1744444,-120.4025
us,hannchen,Hannchen,CA,,41.8402778,-121.4033333
us,hansen,Hansen,CA,,33.8172222,-118.0097222
us,happy camp,Happy Camp,CA,,41.7933333,-123.3783333
us,happy hill,Happy Hill,CA,,35.5711111,-121.1055556
us,happy valley,Happy Valley,CA,,38.3,-120.6827778
us,harbin springs,Harbin Springs,CA,,38.7877778,-122.6544444
us,harbin springs annex,Harbin Springs Annex,CA,,38.7922222,-122.6602778
us,harbison canyon,Harbison Canyon,CA,,32.8202778,-116.8291667
us,harbor city,Harbor City,CA,,33.79,-118.2969444
us,harbor hills,Harbor Hills,CA,,33.7802778,-118.3138889
us,harbor point,Harbor Point,CA,,37.8819444,-122.4997222
us,harbor side,Harbor Side,CA,,32.61,-117.0805556
us,harden flat,Harden Flat,CA,,37.8111111,-119.9463889
us,hardwick,Hardwick,CA,,36.4013889,-119.7177778
us,hardy,Hardy,CA,,39.7125,-123.8019444
us,hardy place,Hardy Place,CA,,39.8011111,-122.9497222
us,harlem,Harlem,CA,,36.3991667,-121.2525
us,harlem springs,Harlem Springs,CA,,34.1213889,-117.2252778
us,harlow place,Harlow Place,CA,,41.1452778,-121.6758333
us,harmony,Harmony,CA,,35.5086111,-121.0216667
us,harmony acres,Harmony Acres,CA,,34.1436111,-116.1086111
us,harmony grove,Harmony Grove,CA,,33.0961111,-117.1344444
us,harold,Harold,CA,,34.545,-118.1086111
us,harp,Harp,CA,,37.5805556,-120.9838889
us,harper,Harper,CA,,41.215,-120.9305556
us,harpertown,Harpertown,CA,,35.2947222,-118.9225
us,harrington,Harrington,CA,,38.9588889,-122.0163889
us,harris,Harris,CA,,40.0841667,-123.6575
us,harrisburg,Harrisburg,CA,,36.3638889,-117.1105556
us,harrison park,Harrison Park,CA,,33.0261111,-116.5683333
us,harry floyd terrace,Harry Floyd Terrace,CA,,38.1291667,-122.2369444
us,hart,Hart,CA,,35.2888889,-115.1025
us,hartland,Hartland,CA,,36.6544444,-118.9566667
us,hartley,Hartley,CA,,38.4172222,-121.9458333
us,harts place,Harts Place,CA,,35.5008333,-117.9477778
us,harvard,Harvard,CA,,34.9511111,-116.6638889
us,haskell creek homesites,Haskell Creek Homesites,CA,,39.6347222,-120.5516667
us,hat creek,Hat Creek,CA,,40.8305556,-121.5125
us,hatch,Hatch,CA,,37.4897222,-120.9544444
us,hatfield,Hatfield,CA,,41.9980556,-121.5183333
us,hathaway pines,Hathaway Pines,CA,,38.1919444,-120.3644444
us,hathaway place,Hathaway Place,CA,,35.1669444,-120.2983333
us,hathaways mountain pines,Hathaways Mountain Pines,CA,,38.1947222,-120.3672222
us,havasu lake,Havasu Lake,CA,,34.4822222,-114.4130556
us,havasu palms,Havasu Palms,CA,,34.3988889,-114.2797222
us,haven,Haven,CA,,40.0094444,-121.2291667
us,haven place,Haven Place,CA,,40.1825,-122.6747222
us,havilah,Havilah,CA,,35.5177778,-118.5177778
us,hawaiian gardens,Hawaiian Gardens,CA,15652,33.8313889,-118.0719444
us,hawes,Hawes,CA,,38.0941667,-121.2461111
us,hawkins bar,Hawkins Bar,CA,,40.8702778,-123.5216667
us,hawkinsville,Hawkinsville,CA,,41.7608333,-122.6208333
us,hawley,Hawley,CA,,39.8108333,-120.3538889
us,hawthorne,Hawthorne,CA,87083,33.9163889,-118.3516667
us,hayden,Hayden,CA,,35.0447222,-115.6102778
us,hayden hill,Hayden Hill,CA,,40.9955556,-120.8861111
us,hayes,Hayes,CA,,34.0741667,-118.0219444
us,hayfield,Hayfield,CA,,33.7047222,-115.6336111
us,hayfork,Hayfork,CA,,40.5544444,-123.1819444
us,hays place,Hays Place,CA,,39.6772222,-122.91
us,haystack,Haystack,CA,,38.2233333,-122.6088889
us,hayward,Hayward,CA,140494,37.6688889,-122.0797222
us,hayward park,Hayward Park,CA,,37.5544444,-122.3122222
us,hazelton,Hazelton,CA,,35.0422222,-119.3836111
us,healdsburg,Healdsburg,CA,11360,38.6105556,-122.8680556
us,hearst,Hearst,CA,,39.4916667,-123.2136111
us,heart bar campground,Heart Bar Campground,CA,,34.1586111,-116.7858333
us,heath place,Heath Place,CA,,39.8241667,-123.38
us,heather glen,Heather Glen,CA,,39.0183333,-120.9808333
us,heavenly hills,Heavenly Hills,CA,,37.9666667,-120.4697222
us,heber,Heber,CA,,32.7308333,-115.5288889
us,hector,Hector,CA,,34.8038889,-116.4516667
us,heeser addition,Heeser Addition,CA,,39.4152778,-123.7697222
us,helena,Helena,CA,,40.7736111,-123.1272222
us,helendale,Helendale,CA,,34.7438889,-117.3236111
us,hellhole palms,Hellhole Palms,CA,,33.2366667,-116.4394444
us,helltown,Helltown,CA,,39.8116667,-121.6586111
us,helm,Helm,CA,,36.5316667,-120.0972222
us,helm corner,Helm Corner,CA,,36.0980556,-119.6427778
us,hemet,Hemet,CA,69039,33.7475,-116.9711111
us,henderson,Henderson,CA,,37.4794444,-122.1644444
us,henderson village,Henderson Village,CA,,38.1008333,-121.3044444
us,hendy grove,Hendy Grove,CA,,39.0769444,-123.4625
us,henley,Henley,CA,,41.9022222,-122.5622222
us,henleyville,Henleyville,CA,,39.9619444,-122.3255556
us,henry,Henry,CA,,35.4897222,-120.6469444
us,henshaw,Henshaw,CA,,34.0022222,-117.4625
us,herald,Herald,CA,,38.2958333,-121.2433333
us,hercraff place,Hercraff Place,CA,,40.2083333,-122.5447222
us,hercules,Hercules,CA,23819,38.0172222,-122.2875
us,heritage mobile home park,Heritage Mobile Home Park,CA,,33.5177778,-117.1175
us,herlong,Herlong,CA,,40.1436111,-120.1336111
us,herlong junction,Herlong Junction,CA,,40.1247222,-120.2455556
us,hermosa beach,Hermosa Beach,CA,19825,33.8622222,-118.3986111
us,herndon,Herndon,CA,,36.8366667,-119.9163889
us,herpoco,Herpoco,CA,,38.0116667,-122.27
us,hershey,Hershey,CA,,38.9255556,-121.9955556
us,hesperia,Hesperia,CA,73640,34.4263889,-117.3
us,hess mill,Hess Mill,CA,,38.1025,-120.2366667
us,hessel,Hessel,CA,,38.3483333,-122.7761111
us,hetch hetchy junction,Hetch Hetchy Junction,CA,,37.8011111,-120.4866667
us,hewes park,Hewes Park,CA,,33.7805556,-117.8152778
us,hewitt,Hewitt,CA,,34.1997222,-118.3891667
us,hi vista,Hi Vista,CA,,34.735,-117.7763889
us,hickman,Hickman,CA,,37.6236111,-120.7527778
us,hickok ranch,Hickok Ranch,CA,,38.7172222,-121.0455556
us,hickson,Hickson,CA,,34.2572222,-118.4666667
us,hicksville,Hicksville,CA,,38.3272222,-121.3222222
us,hidden hills,Hidden Hills,CA,,34.1602778,-118.6513889
us,hidden meadows,Hidden Meadows,CA,,33.2252778,-117.1116667
us,hidden palms,Hidden Palms,CA,,33.8202778,-116.3005556
us,hidden river,Hidden River,CA,,34.1783333,-116.3072222
us,hidden springs,Hidden Springs,CA,,34.3183333,-118.1302778
us,hidden valley,Hidden Valley,CA,,38.7069444,-121.0908333
us,hidden valley lake,Hidden Valley Lake,CA,,38.8080556,-122.5572222
us,hideaway mobile estates,Hideaway Mobile Estates,CA,,33.2341667,-117.0569444
us,higby,Higby,CA,,36.285,-119.2869444
us,higgins corner,Higgins Corner,CA,,39.0427778,-121.0938889
us,high acres haciendas,High Acres Haciendas,CA,,33.5652778,-117.0275
us,high country,High Country,CA,,34.405,-117.3805556
us,high sierra park,High Sierra Park,CA,,38.0819444,-120.1463889
us,highcroft,Highcroft,CA,,38.5019444,-122.9425
us,highgrove,Highgrove,CA,,34.0158333,-117.3325
us,highland,Highland,CA,51312,34.1283333,-117.2077778
us,highland park,Highland Park,CA,,34.1119444,-118.1980556
us,highland plams mobile home park,Highland Plams Mobile Home Park,CA,,33.7408333,-117.1216667
us,highland springs,Highland Springs,CA,,38.9372222,-122.9058333
us,highland village,Highland Village,CA,,38.7066667,-121.0708333
us,highlands,Highlands,CA,,37.52,-122.3427778
us,highlands mobile home park,Highlands Mobile Home Park,CA,,37.3769444,-118.4138889
us,hights corner,Hights Corner,CA,,35.4433333,-119.2013889
us,highway city,Highway City,CA,,36.8108333,-119.8838889
us,hilarita,Hilarita,CA,,37.8841667,-122.4708333
us,hildreth,Hildreth,CA,,37.1088889,-119.6319444
us,hillcrest,Hillcrest,CA,,32.7477778,-117.1566667
us,hillgrove,Hillgrove,CA,,34.0166667,-117.9791667
us,hillmaid,Hillmaid,CA,,36.4138889,-119.1338889
us,hills ferry,Hills Ferry,CA,,37.3488889,-120.9786111
us,hills flat,Hills Flat,CA,,39.2241667,-121.0522222
us,hillsborough,Hillsborough,CA,10374,37.5741667,-122.3783333
us,hillsborough park,Hillsborough Park,CA,,37.555,-122.3577778
us,hillsdale,Hillsdale,CA,,32.7791667,-116.9272222
us,hilmar,Hilmar,CA,,37.4086111,-120.8491667
us,hilt,Hilt,CA,,41.995,-122.6222222
us,hilton,Hilton,CA,,38.5047222,-122.9391667
us,hinda,Hinda,CA,,33.9527778,-117.0572222
us,hinkley,Hinkley,CA,,34.9347222,-117.1983333
us,hinsdale,Hinsdale,CA,,39.0152778,-121.7777778
us,hinton,Hinton,CA,,39.3752778,-120.0727778
us,hiouchi,Hiouchi,CA,,41.7927778,-124.0708333
us,hirschdale,Hirschdale,CA,,39.3686111,-120.075
us,hite cove,Hite Cove,CA,,37.6408333,-119.8480556
us,hobart,Hobart,CA,,34.0122222,-118.2038889
us,hobart mills,Hobart Mills,CA,,39.4005556,-120.1827778
us,hobergs,Hobergs,CA,,38.8436111,-122.7233333
us,hoboken,Hoboken,CA,,40.8830556,-123.4336111
us,hodge,Hodge,CA,,34.8155556,-117.1925
us,hoffman point,Hoffman Point,CA,,36.6922222,-119.1972222
us,holcomb village,Holcomb Village,CA,,33.3508333,-116.7366667
us,holiday harbor resort,Holiday Harbor Resort,CA,,40.8025,-122.3091667
us,holiday home mobile home park,Holiday Home Mobile Home Park,CA,,33.2552778,-116.3913889
us,hollis,Hollis,CA,,35.6675,-119.1902778
us,hollister,Hollister,CA,37485,36.8525,-121.4005556
us,holly park,Holly Park,CA,,33.9136,-118.3526
us,hollydale,Hollydale,CA,,33.9147222,-118.1608333
us,hollywood,Hollywood,CA,,34.0983333,-118.3258333
us,hollywood beach,Hollywood Beach,CA,,34.1672222,-119.2297222
us,hollywood riviera,Hollywood Riviera,CA,,33.8141667,-118.3822222
us,hollywood by the sea,Hollywood by the Sea,CA,,34.1605556,-119.225
us,holmes,Holmes,CA,,40.4186111,-123.9394444
us,holt,Holt,CA,,37.9344444,-121.4261111
us,holtville,Holtville,CA,,32.8111111,-115.3794444
us,holy city,Holy City,CA,,37.1569444,-121.9777778
us,home garden,Home Garden,CA,,36.3033333,-119.6352778
us,home gardens,Home Gardens,CA,,33.8780556,-117.52
us,home junction,Home Junction,CA,,34.0358333,-118.4338889
us,homeland,Homeland,CA,,33.7430556,-117.1083333
us,homelands,Homelands,CA,,32.7416667,-116.9716667
us,homer,Homer,CA,,34.92,-114.9361111
us,homestead,Homestead,CA,,41.9136111,-121.4219444
us,homewood,Homewood,CA,,39.0869444,-120.1591667
us,honby,Honby,CA,,34.4211111,-118.4913889
us,honcut,Honcut,CA,,39.3291667,-121.5327778
us,honda,Honda,CA,,34.6155556,-120.6325
us,honeydew,Honeydew,CA,,40.2444444,-124.1216667
us,hood,Hood,CA,,38.3683333,-121.5163889
us,hood junction,Hood Junction,CA,,38.3636111,-121.5086111
us,hooker,Hooker,CA,,40.3008333,-122.3258333
us,hookston,Hookston,CA,,37.9413889,-122.0516667
us,hookton,Hookton,CA,,40.6733333,-124.2172222
us,hoopa,Hoopa,CA,,41.0505556,-123.6730556
us,hooper,Hooper,CA,,41.2680556,-122.1605556
us,hooperville,Hooperville,CA,,41.6788889,-122.8477778
us,hope ranch,Hope Ranch,CA,,34.4219444,-119.77
us,hopeton,Hopeton,CA,,37.4916667,-120.53
us,hopland,Hopland,CA,,38.9730556,-123.1152778
us,hoppaw,Hoppaw,CA,,41.5244444,-124.0288889
us,hornbrook,Hornbrook,CA,,41.9102778,-122.5547222
us,hornitos,Hornitos,CA,,37.5022222,-120.2372222
us,horse creek,Horse Creek,CA,,41.8241667,-122.9958333
us,horse lake,Horse Lake,CA,,40.6741667,-120.4030556
us,horstville,Horstville,CA,,39.0280556,-121.3905556
us,hoskin,Hoskin,CA,,41.7088889,-123.3622222
us,hot springs,Hot Springs,CA,,41.1463889,-121.0375
us,hotlum,Hotlum,CA,,41.4741667,-122.3133333
us,hough springs,Hough Springs,CA,,39.1625,-122.6111111
us,houghton place,Houghton Place,CA,,39.805,-122.6772222
us,houze place,Houze Place,CA,,34.7686111,-117.625
us,hovley,Hovley,CA,,33.0025,-115.5208333
us,howard,Howard,CA,,41.3130556,-122.2758333
us,howard landing,Howard Landing,CA,,38.2288889,-121.6
us,howard springs,Howard Springs,CA,,38.8583333,-122.6736111
us,howell mountain,Howell Mountain,CA,,38.5813889,-122.45
us,howell place,Howell Place,CA,,34.4691667,-119.1188889
us,howland flat,Howland Flat,CA,,39.715,-120.8855556
us,huasna,Huasna,CA,,35.1227778,-120.3925
us,hub,Hub,CA,,36.4022222,-119.8080556
us,hubert place,Hubert Place,CA,,35.1688889,-120.2663889
us,hudner,Hudner,CA,,36.9,-121.4502778
us,hughes mill,Hughes Mill,CA,,39.0911111,-120.7786111
us,hughes place,Hughes Place,CA,,39.7277778,-121.4011111
us,hughson,Hughson,CA,,37.5969444,-120.865
us,hulburd grove,Hulburd Grove,CA,,32.8619444,-116.6222222
us,humboldt hill,Humboldt Hill,CA,,40.7261111,-124.1886111
us,hume,Hume,CA,,36.785,-118.9127778
us,hume station,Hume Station,CA,,36.7944444,-118.9041667
us,humphreys,Humphreys,CA,,34.4102778,-118.4397222
us,hunter place,Hunter Place,CA,,40.1794444,-124.0141667
us,hunter-liggett,Hunter-Liggett,CA,,36.0102778,-121.2375
us,huntington beach,Huntington Beach,CA,195968,33.6602778,-117.9983333
us,huntington harbour,Huntington Harbour,CA,,33.7211111,-118.0633333
us,huntington lake,Huntington Lake,CA,,37.2316667,-119.235
us,huntington park,Huntington Park,CA,63831,33.9816667,-118.2241667
us,huntley,Huntley,CA,,37.7586111,-120.9461111
us,hurlbut,Hurlbut,CA,,38.4127778,-122.8375
us,hurleton,Hurleton,CA,,39.4975,-121.3863889
us,huron,Huron,CA,,36.2027778,-120.1019444
us,hutt,Hutt,CA,,34.9077778,-117.0744444
us,hyampom,Hyampom,CA,,40.6175,-123.4513889
us,hyde park,Hyde Park,CA,,33.9805556,-118.3297222
us,hydesville,Hydesville,CA,,40.5477778,-124.0961111
us,hydril,Hydril,CA,,36.0127778,-120.0975
us,hyperion,Hyperion,CA,,33.9261111,-118.4319444
us,ibis,Ibis,CA,,34.94,-114.7916667
us,iceland,Iceland,CA,,39.3755556,-120.025
us,idlewild,Idlewild,CA,,41.8986111,-123.7708333
us,idria,Idria,CA,,36.4169444,-120.6733333
us,idyllwild,Idyllwild,CA,,33.74,-116.7180556
us,igerna,Igerna,CA,,41.4016667,-122.3783333
us,ignacio,Ignacio,CA,,38.0702778,-122.5375
us,igo,Igo,CA,,40.5055556,-122.5405556
us,ilmon,Ilmon,CA,,35.3125,-118.6930556
us,imhoff,Imhoff,CA,,36.2144444,-119.33
us,imola,Imola,CA,,38.2786111,-122.2794444
us,imperial,Imperial,CA,10268,32.8475,-115.5686111
us,imperial beach,Imperial Beach,CA,27091,32.5838889,-117.1122222
us,inca,Inca,CA,,33.8008333,-114.7655556
us,inceville,Inceville,CA,,34.0383333,-118.5544444
us,incline,Incline,CA,,37.6605556,-119.8516667
us,independence,Independence,CA,,36.8027778,-118.1991667
us,indian creek,Indian Creek,CA,,38.1816667,-120.4333333
us,indian falls,Indian Falls,CA,,40.0569444,-120.9627778
us,indian gulch,Indian Gulch,CA,,37.4394444,-120.1958333
us,indian hills,Indian Hills,CA,,38.1736111,-120.3763889
us,indian lakes estates,Indian Lakes Estates,CA,,37.2111111,-119.6791667
us,indian oaks,Indian Oaks,CA,,33.6055556,-117.02
us,indian springs,Indian Springs,CA,,34.3322222,-118.3327778
us,indian village,Indian Village,CA,,36.4491667,-116.8733333
us,indian wells,Indian Wells,CA,,33.7186111,-116.3075
us,indian wells mobile home park,Indian Wells Mobile Home Park,CA,,33.7008333,-116.2655556
us,indianola,Indianola,CA,,40.6863889,-124.2322222
us,indio,Indio,CA,65955,33.7205556,-116.2147222
